ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task
elisius1,7,57,14936,14978,44,177.1,634.9,787.9,626.3,502.84,280.89,FALSE,RIGHT,"12,29",RIGHT,1,Counting
elisius1,7,58,15236,15294,60,799.7,629,219.7,622.7,451.24,209.93,FALSE,LEFT,"11,72",RIGHT,1,Counting
elisius1,7,59,15696,15744,50,180.8,628.9,869.9,612.7,531.79,279.53,FALSE,RIGHT,"13,90",RIGHT,1,Counting
elisius1,7,60,16204,16246,44,872.8,614.9,332,620.4,460.59,251.08,FALSE,LEFT,"11,03",RIGHT,1,Counting
elisius1,7,61,16540,16578,40,305.7,617.5,186.4,636.5,232.54,96.48,FALSE,LEFT,"2,41",RIGHT,1,Counting
elisius1,7,62,16866,16902,38,157.5,647,623.4,653.4,458.66,243.63,FALSE,RIGHT,"9,32",RIGHT,1,Counting
elisius1,7,63,17022,17076,56,632.3,657.9,145.1,685.4,444.22,192.29,FALSE,LEFT,"9,74",RIGHT,1,Counting
elisius1,7,64,17294,17314,22,115.4,680.7,80.6,719.8,90.56,53.97,FALSE,DOWN,"1,14",RIGHT,1,Counting
elisius1,7,65,17498,17536,40,90.4,703.3,102.1,816.2,271.13,119.44,FALSE,DOWN,"2,65",RIGHT,1,Counting
elisius1,7,66,17668,17678,12,105.7,834.1,100.5,808.9,52.8,41.41,FALSE,UP,"0,59",RIGHT,1,Counting
elisius1,7,67,17810,17852,44,101,816.4,585.9,890.5,451.98,219.83,FALSE,RIGHT,"9,55",RIGHT,1,Counting
elisius1,7,68,18142,18164,24,602.4,894.4,511.1,932.5,146.12,83.43,FALSE,LEFT,"2,00",RIGHT,1,Counting
elisius1,7,69,18334,18376,44,519.9,927.7,316.8,945.5,310.12,124.33,FALSE,LEFT,"3,96",RIGHT,1,Counting
elisius1,7,70,18590,18622,34,288.7,948.6,593.9,912.3,347.94,173.94,FALSE,RIGHT,"5,99",RIGHT,1,Counting
elisius1,7,71,18800,18820,22,602.8,908.8,520.2,931.2,128.98,73.8,FALSE,LEFT,"1,71",RIGHT,1,Counting
elisius1,7,72,18990,19014,26,526.7,921.1,625.5,897.5,131.46,75.74,FALSE,RIGHT,"2,02",RIGHT,1,Counting
elisius1,7,73,19450,19464,16,613.1,897.1,653.3,865.8,84.1,64.11,FALSE,RIGHT,"1,08",RIGHT,1,Counting
elisius1,7,74,20052,20080,30,652.2,838.8,838.9,901.3,273.01,135.86,FALSE,RIGHT,"4,01",RIGHT,1,Counting
elisius1,7,75,20590,20610,22,824.9,902.4,889.2,862.5,108.35,70.36,FALSE,RIGHT,"1,59",RIGHT,1,Counting
elisius1,7,76,20836,20868,34,892.2,874.7,932,749.2,175.93,93.51,FALSE,UP,"3,08",RIGHT,1,Counting
elisius1,7,77,21010,21032,24,930,758.1,822.3,706.6,163.22,102.93,FALSE,LEFT,"2,53",RIGHT,1,Counting
elisius1,8,1,66,80,16,816.4,698.9,769.4,696.7,77.75,53.71,FALSE,LEFT,"0,97",RIGHT,1,Counting
elisius1,8,2,434,474,42,768,691.1,782.7,415.2,278.6,168.09,FALSE,UP,"6,96",RIGHT,1,Counting
elisius1,8,3,626,666,42,782.1,401.9,1163.3,396.8,349.65,190.15,FALSE,RIGHT,"8,01",RIGHT,1,Counting
elisius1,8,4,990,1010,22,1173.8,388.7,1094.7,348,139.04,87.76,FALSE,LEFT,"1,96",RIGHT,1,Counting
elisius1,8,5,1166,1206,42,1090.9,334,1305.5,506.5,314.15,148.26,FALSE,RIGHT,"6,27",RIGHT,1,Counting
elisius1,8,6,1356,1380,26,1307.1,499.2,1331.7,591.3,176.63,90.63,FALSE,DOWN,"2,35",RIGHT,1,Counting
elisius1,8,7,1534,1574,42,1328.7,580.3,1516.8,366.3,289.44,158.34,FALSE,UP,"6,56",RIGHT,1,Counting
elisius1,8,8,1714,1742,30,1512.9,355.9,1301.4,333,278.25,143.9,FALSE,LEFT,"4,33",RIGHT,1,Counting
elisius1,8,9,2046,2080,36,1300.7,317,1565.2,331.1,266.53,147.89,FALSE,RIGHT,"5,36",RIGHT,1,Counting
elisius1,8,10,2322,2358,38,1574,337.3,1459.9,168.7,238.01,127.02,FALSE,UP,"4,88",RIGHT,1,Counting
elisius1,8,11,2612,2632,22,1453.9,167.5,1505.9,218.6,108.13,73.79,FALSE,DOWN,"1,69",RIGHT,1,Counting
elisius1,8,12,2798,2832,36,1498.9,219.8,1360.6,241.1,254.14,110.1,FALSE,LEFT,"2,87",RIGHT,1,Counting
elisius1,8,13,3032,3046,16,1345.2,239,1326,210.6,65.8,47.62,FALSE,UP,"0,84",RIGHT,1,Counting
elisius1,8,14,3164,3184,22,1330.3,215.9,1415.2,242,126.76,83.55,FALSE,RIGHT,"1,87",RIGHT,1,Counting
elisius1,8,15,3436,3442,8,1406,245.5,1393.6,242.8,33.34,30.37,FALSE,.,"0,26",RIGHT,1,Counting
elisius1,8,16,3642,3668,28,1391,243.9,1318.3,177.1,131.37,79.3,FALSE,UP,"2,29",RIGHT,1,Counting
elisius1,8,17,3918,3934,18,1323.8,169.6,1365.7,124.6,100.09,79.19,FALSE,UP,"1,46",RIGHT,1,Counting
elisius1,8,18,4278,4328,52,1376.2,118.3,984.6,232.5,456.98,182.8,FALSE,LEFT,"8,72",RIGHT,1,Counting
elisius1,8,19,4720,4752,34,944.3,241.9,1185.2,279.5,287.91,154.63,FALSE,RIGHT,"5,19",RIGHT,1,Counting
elisius1,8,20,5132,5158,28,1183.6,271.6,1064.4,350.1,223.65,118.09,FALSE,LEFT,"3,24",RIGHT,1,Counting
elisius1,8,21,5374,5410,38,1064.1,339,1193,101.2,344.51,183.49,FALSE,UP,"6,81",RIGHT,1,Counting
elisius1,8,22,5952,5992,42,1185.5,91.9,1520.5,155.8,326.01,169.49,FALSE,RIGHT,"7,08",RIGHT,1,Counting
elisius1,8,23,6328,6354,28,1525.4,157.8,1442.3,204.2,134.88,83.61,FALSE,LEFT,"2,06",RIGHT,1,Counting
elisius1,8,24,6528,6548,22,1447.3,187,1385.8,150.5,110.57,67.1,FALSE,LEFT,"1,57",RIGHT,1,Counting
elisius1,8,25,6814,6838,26,1391.1,153.3,1277.2,87.7,182.2,114.99,FALSE,LEFT,"2,91",RIGHT,1,Counting
elisius1,8,26,7050,7068,20,1256.2,80.3,1199.6,97.9,92.38,60.27,FALSE,LEFT,"1,27",RIGHT,1,Counting
elisius1,8,27,7348,7362,16,1200.9,98.2,1237.1,114.7,67.54,50.13,FALSE,RIGHT,"0,88",RIGHT,1,Counting
elisius1,8,28,7490,7512,24,1232.4,109.3,1131.6,78.8,165.37,89.91,FALSE,LEFT,"2,27",RIGHT,1,Counting
elisius1,8,29,7746,7762,18,1134.9,79.8,1085,82.2,79.89,52.93,FALSE,LEFT,"1,06",RIGHT,1,Counting
elisius1,8,30,8436,8454,20,1094,83.6,1158.7,64.2,107.22,69.35,FALSE,RIGHT,"1,46",RIGHT,1,Counting
elisius1,8,31,8700,8736,38,1151.7,60.4,1081.9,108.4,179.49,95.32,FALSE,LEFT,"1,95",RIGHT,1,Counting
elisius1,8,32,8914,8936,24,1073.5,114,1046.1,189.8,145.93,81.49,FALSE,DOWN,"2,09",RIGHT,1,Counting
elisius1,8,33,9228,9254,28,1046.5,168.8,1090.6,277.8,204.33,105.83,FALSE,DOWN,"3,02",RIGHT,1,Counting
elisius1,8,34,9616,9642,28,1072.4,266.4,1065.9,353,130.4,76.36,FALSE,DOWN,"2,27",RIGHT,1,Counting
elisius1,8,35,9998,10026,30,1068.6,344.6,1005,244.3,176.81,96.86,FALSE,UP,"2,95",RIGHT,1,Counting
elisius1,8,36,10226,10248,24,1004.8,236.9,926.3,299.8,171.3,96.15,FALSE,LEFT,"2,35",RIGHT,1,Counting
elisius1,8,37,10682,10692,12,940.6,295.9,964.4,315.4,67.63,57.38,FALSE,DOWN,"0,72",RIGHT,1,Counting
elisius1,8,38,10918,10946,30,962.7,316.9,924.6,164.2,255.03,135.03,FALSE,UP,"4,11",RIGHT,1,Counting
elisius1,8,39,11168,11190,24,917.3,164.9,937.2,229.3,119.3,70.71,FALSE,DOWN,"1,76",RIGHT,1,Counting
elisius1,8,40,12328,12348,22,934.6,214.5,1004.1,192.9,112.59,70.3,FALSE,RIGHT,"1,59",RIGHT,1,Counting
elisius1,8,41,12642,12664,24,990,190.5,900.3,211.8,148.55,79.3,FALSE,LEFT,"2,00",RIGHT,1,Counting
elisius1,8,42,12884,12908,26,913.1,209.9,1004.7,128.9,173.59,112.89,FALSE,UP,"2,90",RIGHT,1,Counting
elisius1,8,43,13204,13210,8,1017.3,102.1,1027.9,94.2,38.93,36.51,FALSE,.,"0,31",RIGHT,1,Counting
elisius1,8,44,13332,13360,30,1023.4,92.7,858,77.2,242.18,120.64,FALSE,LEFT,"3,56",RIGHT,1,Counting
elisius1,8,45,13600,13624,26,863.4,77.9,816,132.7,131.55,75.49,FALSE,DOWN,"1,78",RIGHT,1,Counting
elisius1,8,46,13864,13876,14,817.9,116.3,796,141.3,67.13,55.03,FALSE,DOWN,"0,81",RIGHT,1,Counting
elisius1,8,47,14168,14186,20,795.8,137.2,840.8,86.3,119.41,81.15,FALSE,UP,"1,66",RIGHT,1,Counting
elisius1,8,48,14378,14406,30,852.7,83.1,696.2,45.2,224.69,116.42,FALSE,LEFT,"3,50",RIGHT,1,Counting
elisius1,8,49,14646,14666,22,704.9,44,782.2,49.7,109.34,72.14,FALSE,RIGHT,"1,66",RIGHT,1,Counting
elisius1,8,50,14816,14838,24,772.5,45.1,692.9,55.5,125.23,70.26,FALSE,LEFT,"1,72",RIGHT,1,Counting
elisius1,8,51,15122,15134,14,702.1,52,672.1,63.6,59.64,45.75,FALSE,LEFT,"0,71",RIGHT,1,Counting
elisius1,8,52,15356,15376,22,682.4,62.5,607,65.1,115.79,69.8,FALSE,LEFT,"1,61",RIGHT,1,Counting
elisius1,8,53,15558,15564,8,620.7,62,633.4,61.7,38,34.42,FALSE,.,"0,27",RIGHT,1,Counting
elisius1,8,54,15862,15900,40,630.3,60.9,565.2,133.7,218.97,102.09,FALSE,DOWN,"2,37",RIGHT,1,Counting
elisius1,8,55,16086,16098,14,543.4,143.5,574.5,166,74.8,58.84,FALSE,RIGHT,"0,89",RIGHT,1,Counting
elisius1,8,56,16360,16390,32,567.5,175,610.9,52.3,183.99,103.14,FALSE,UP,"3,37",RIGHT,1,Counting
elisius1,8,57,16664,16710,48,602.4,51.8,490.2,137.8,238.24,104.44,FALSE,LEFT,"3,29",RIGHT,1,Counting
elisius1,8,58,16848,16864,18,481.3,149.7,509.5,112.7,87.76,60.4,FALSE,UP,"1,14",RIGHT,1,Counting
elisius1,8,59,17376,17402,28,521.9,115.3,378.6,115.6,206.31,104.95,FALSE,LEFT,"3,00",RIGHT,1,Counting
elisius1,8,60,17592,17602,12,386.8,108.9,389.7,85.2,58.34,48.19,FALSE,UP,"0,62",RIGHT,1,Counting
elisius1,8,61,17764,17788,26,384.9,85.2,511.3,38.8,198.57,109.89,FALSE,RIGHT,"2,92",RIGHT,1,Counting
elisius1,8,62,17966,18024,60,512,38.6,380.1,524.6,467.63,217.33,FALSE,DOWN,"12,82",RIGHT,1,Counting
elisius1,8,63,18246,18286,42,366,493,437.4,132.4,432.3,224.87,FALSE,UP,"9,41",RIGHT,1,Counting
elisius1,8,64,18522,18544,24,437.9,124.4,377,174.1,127.17,77.18,FALSE,DOWN,"1,82",RIGHT,1,Counting
elisius1,8,65,18792,18816,26,386.4,170.9,369.4,63.3,186.35,105.4,FALSE,UP,"2,84",RIGHT,1,Counting
elisius1,8,66,19014,19020,8,366.7,66.8,380,74.5,43.11,39.04,FALSE,.,"0,34",RIGHT,1,Counting
elisius1,8,67,19328,19386,60,389.1,75.4,295.2,368.8,325.46,166.23,FALSE,DOWN,"7,84",RIGHT,1,Counting
elisius1,8,68,19588,19608,22,285.7,395,349.3,348,125.99,78.13,FALSE,RIGHT,"1,77",RIGHT,1,Counting
elisius1,8,69,19880,19920,42,350.6,334.8,559.5,454,277.26,126.45,FALSE,RIGHT,"5,30",RIGHT,1,Counting
elisius1,8,70,20066,20118,54,562.5,444.9,439.9,143.2,379.35,167.93,FALSE,UP,"8,24",RIGHT,1,Counting
elisius1,8,71,20358,20390,34,437.7,107.5,393.7,158,165.08,82.7,FALSE,DOWN,"1,61",RIGHT,1,Counting
elisius1,8,72,20688,20736,50,384.9,165,764.1,532.8,551.9,248.87,FALSE,DOWN,"12,34",RIGHT,1,Counting
elisius1,8,73,20974,21020,48,767,539,528.4,268,299.89,183.57,FALSE,UP,"8,59",RIGHT,1,Counting
elisius1,9,1,348,534,188,412.6,126.3,584.8,609,1260.5,301.61,TRUE,DOWN,"12,84",RIGHT,1,Counting
elisius1,9,2,698,720,24,578.8,631.2,567.2,691.2,109.62,63.07,FALSE,DOWN,"1,49",RIGHT,1,Counting
elisius1,9,3,854,894,42,564.1,686.5,788.6,561.5,240.27,132.16,FALSE,RIGHT,"5,57",RIGHT,1,Counting
elisius1,9,4,1058,1088,32,781.5,557.2,876.8,397.9,263.33,141.9,FALSE,UP,"4,54",RIGHT,1,Counting
elisius1,9,5,1462,1486,26,883.6,384.2,719.6,391.7,229.66,131.76,FALSE,LEFT,"3,48",RIGHT,1,Counting
elisius1,9,6,1694,1744,52,705,383.6,544.5,690.6,479.7,180.12,FALSE,DOWN,"8,41",RIGHT,1,Counting
elisius1,9,7,2094,2140,48,527.2,699.5,829.5,390.4,375.27,212.55,FALSE,UP,"9,99",RIGHT,1,Counting
elisius1,9,8,2320,2346,28,835.5,377.1,683.1,381.8,199.34,111.89,FALSE,LEFT,"3,22",RIGHT,1,Counting
elisius1,9,9,2694,2720,28,687.8,374.1,882.8,395,259.52,148.38,FALSE,RIGHT,"4,16",RIGHT,1,Counting
elisius1,9,10,3100,3130,32,896.3,397,687.2,390.9,262.29,137.16,FALSE,LEFT,"4,42",RIGHT,1,Counting
elisius1,9,11,3308,3362,56,675.6,384,518.6,649.5,363.19,150.29,FALSE,DOWN,"7,46",RIGHT,1,Counting
elisius1,9,12,3566,3584,20,504,671,556.3,707.9,101.55,65.84,FALSE,RIGHT,"1,39",RIGHT,1,Counting
elisius1,9,13,3970,3996,28,545.6,702.9,660.5,746.6,143.86,90.77,FALSE,RIGHT,"2,56",RIGHT,1,Counting
elisius1,9,14,4114,4170,58,667.9,748.5,716.1,411,312.08,155.28,FALSE,UP,"8,49",RIGHT,1,Counting
elisius1,9,15,4378,4404,28,716,380.3,866.3,381.9,196.35,113.43,FALSE,RIGHT,"3,18",RIGHT,1,Counting
elisius1,9,16,4730,4746,18,872.5,383.4,930.8,396.3,89.87,68.55,FALSE,RIGHT,"1,28",RIGHT,1,Counting
elisius1,9,17,4906,4918,14,923.5,393.9,886.4,388.5,65.81,51.96,FALSE,LEFT,"0,80",RIGHT,1,Counting
elisius1,9,18,5240,5264,26,889.1,389.9,987,395.9,144.1,78.67,FALSE,RIGHT,"2,07",RIGHT,1,Counting
elisius1,9,19,5482,5534,54,982.8,395.1,1018.9,693.2,384.21,167.47,FALSE,DOWN,"7,55",RIGHT,1,Counting
elisius1,9,20,5688,5712,26,1025.7,719.1,933.6,685.3,145.04,78.49,FALSE,LEFT,"2,06",RIGHT,1,Counting
elisius1,9,21,5884,5894,12,933.1,681.6,912.6,681.7,41.64,36.84,FALSE,.,"0,42",RIGHT,1,Counting
elisius1,9,22,6338,6366,30,904.7,686.4,1073.5,687.4,194.81,113.05,FALSE,RIGHT,"3,46",RIGHT,1,Counting
elisius1,9,23,6506,6516,12,1064.2,685.9,1036.4,692.4,53.41,45.35,FALSE,LEFT,"0,59",RIGHT,1,Counting
elisius1,9,24,6650,6660,12,1037.6,686.5,1026.8,666.6,50.36,42.78,FALSE,UP,"0,54",RIGHT,1,Counting
elisius1,9,25,6810,6814,6,1015.4,670.1,1006.4,669.2,37.34,35.59,FALSE,.,"0,19",RIGHT,1,Counting
elisius1,9,26,7004,7032,30,999.9,667,1177.4,670.1,223.38,120.93,FALSE,RIGHT,"3,62",RIGHT,1,Counting
elisius1,9,27,7192,7214,24,1175.7,667.7,1042.6,662.7,196.67,106.84,FALSE,LEFT,"2,72",RIGHT,1,Counting
elisius1,9,28,7436,7468,34,1052.8,651.8,1215.5,674,149.76,96.65,FALSE,RIGHT,"3,36",RIGHT,1,Counting
elisius1,9,29,7694,7704,12,1197.6,672.7,1216.8,686.3,47.36,40.52,FALSE,RIGHT,"0,51",RIGHT,1,Counting
elisius1,9,30,8140,8154,16,1219.7,698.4,1272.3,693.4,79.71,62.92,FALSE,RIGHT,"1,06",RIGHT,1,Counting
elisius1,9,31,8964,8972,10,1274.6,675.4,1295.7,682.3,48.05,41.18,FALSE,.,"0,46",RIGHT,1,Counting
elisius1,9,32,9646,9660,16,1299.7,682.7,1341.9,699,68.98,54,FALSE,RIGHT,"0,93",RIGHT,1,Counting
elisius1,9,33,10094,10116,24,1331.1,698.1,1434.5,731.5,151.45,89.42,FALSE,RIGHT,"2,19",RIGHT,1,Counting
elisius1,9,34,10314,10320,8,1417.1,728.2,1404.6,728.6,33.57,30.29,FALSE,.,"0,25",RIGHT,1,Counting
elisius1,9,35,10588,10604,18,1394.2,734.4,1352.9,708.5,78.9,52.65,FALSE,LEFT,"1,02",RIGHT,1,Counting
elisius1,9,36,10816,10834,20,1351.9,713.3,1416.7,742.1,107.53,67.79,FALSE,RIGHT,"1,45",RIGHT,1,Counting
elisius1,9,37,11312,11318,8,1403.2,742.8,1419.2,746.6,43.4,40.41,FALSE,.,"0,33",RIGHT,1,Counting
elisius1,9,38,11636,11650,16,1418.1,732.6,1464.1,733.4,69.69,52.99,FALSE,RIGHT,"0,90",RIGHT,1,Counting
elisius1,9,39,12208,12222,16,1450.7,732.2,1406,733.2,70.1,49.92,FALSE,LEFT,"0,88",RIGHT,1,Counting
elisius1,9,40,12400,12418,20,1414.1,727.1,1486.4,745.4,107.57,68.66,FALSE,RIGHT,"1,48",RIGHT,1,Counting
elisius1,9,41,12710,12714,6,1468.3,745.9,1459.8,744.4,32.92,30.89,FALSE,.,"0,17",RIGHT,1,Counting
elisius1,9,42,12976,12986,12,1454.5,751.7,1479.6,736.3,55.57,45.4,FALSE,RIGHT,"0,61",RIGHT,1,Counting
elisius1,9,43,13722,13730,10,1483.3,729,1507.1,720.5,53.07,46.44,FALSE,RIGHT,"0,50",RIGHT,1,Counting
elisius1,9,44,14720,14728,10,1486.3,711.4,1508.1,709.6,45.08,39.47,FALSE,.,"0,43",RIGHT,1,Counting
elisius1,9,45,14944,14958,16,1505.8,712.1,1486.1,681.2,64.48,46.69,FALSE,UP,"0,83",RIGHT,1,Counting
elisius1,9,46,15242,15250,10,1477.8,685,1485.8,670.5,40.4,35.8,FALSE,.,"0,38",RIGHT,1,Counting
elisius1,9,47,15804,15814,12,1484.3,666.6,1523.7,670.3,68.72,56.91,FALSE,RIGHT,"0,77",RIGHT,1,Counting
elisius1,9,48,16726,16738,14,1502,689.1,1532.5,705.7,59.53,47.59,FALSE,RIGHT,"0,71",RIGHT,1,Counting
elisius1,9,49,17146,17164,20,1509.4,695.6,1569.6,738.2,113.1,75.04,FALSE,RIGHT,"1,54",RIGHT,1,Counting
elisius1,9,50,17514,17524,12,1549,730.2,1527.2,713.3,53.56,46.16,FALSE,LEFT,"0,58",RIGHT,1,Counting
elisius1,9,51,17974,17990,18,1526.7,723.4,1582.5,744.3,85.78,62.26,FALSE,RIGHT,"1,18",RIGHT,1,Counting
elisius1,9,52,18302,18312,12,1566,748.5,1540.7,741,48.17,40.37,FALSE,LEFT,"0,52",RIGHT,1,Counting
elisius1,9,53,18786,18796,12,1535.9,733.3,1555.7,753,56.36,47.38,FALSE,DOWN,"0,60",RIGHT,1,Counting
elisius1,9,54,19190,19202,14,1545.6,738,1581.5,719.2,70.16,53.44,FALSE,RIGHT,"0,82",RIGHT,1,Counting
elisius1,9,55,19380,19436,58,1573.6,722,855.5,680.4,520.62,255.51,FALSE,LEFT,"14,28",RIGHT,1,Counting
elisius1,9,56,19638,19658,22,826.1,687.5,908.7,661.9,128.51,78.93,FALSE,RIGHT,"1,81",RIGHT,1,Counting
elisius1,9,57,19866,19914,50,899.9,669.3,1546.1,752.5,484.37,262,FALSE,RIGHT,"12,98",RIGHT,1,Counting
elisius1,9,58,20282,20298,18,1557.8,759.6,1616.6,782.3,92.36,64.73,FALSE,RIGHT,"1,24",RIGHT,1,Counting
elisius1,9,59,20442,20510,70,1600.1,777.4,553.6,679.9,609.44,315.18,FALSE,LEFT,"20,67",RIGHT,1,Counting
elisius1,9,60,20804,20826,24,527.4,688.6,647.5,733.3,197.53,107.46,FALSE,RIGHT,"2,67",RIGHT,1,Counting
elisius1,9,61,21168,21200,34,642.8,738.5,672.1,746.2,53.44,28.13,FALSE,RIGHT,"0,62",RIGHT,1,Counting
elisius1,10,1,336,374,40,672.3,746.9,765.5,506.2,270.68,156.06,FALSE,UP,"6,27",RIGHT,1,Counting
elisius1,10,2,582,622,42,760.2,502.8,581,650.6,272.34,132.08,FALSE,LEFT,"5,25",RIGHT,1,Counting
elisius1,10,3,764,774,12,576.1,650.8,605.9,658.8,59.67,50.34,FALSE,RIGHT,"0,64",RIGHT,1,Counting
elisius1,10,4,932,972,42,604.4,662.4,756.3,480.6,276.69,138.62,FALSE,UP,"5,55",RIGHT,1,Counting
elisius1,10,5,1122,1144,24,750.1,468.5,846.5,477.5,128.19,81.83,FALSE,RIGHT,"2,04",RIGHT,1,Counting
elisius1,10,6,1414,1430,18,841.6,479.6,896.5,479.1,80.73,61.15,FALSE,RIGHT,"1,15",RIGHT,1,Counting
elisius1,10,7,1580,1590,12,886.4,472.4,858,466.9,55.15,45.84,FALSE,LEFT,"0,61",RIGHT,1,Counting
elisius1,10,8,1696,1718,24,854.3,470.8,914.5,415.2,127.32,81.64,FALSE,UP,"1,92",RIGHT,1,Counting
elisius1,10,9,1980,1998,20,927.7,394.3,995.1,374.1,110.81,72.76,FALSE,RIGHT,"1,52",RIGHT,1,Counting
elisius1,10,10,2232,2254,24,1000.7,371.4,1067.2,306.9,139.86,89.8,FALSE,UP,"2,19",RIGHT,1,Counting
elisius1,10,11,2456,2476,22,1067,289.4,1012.6,347.6,133.93,82.89,FALSE,DOWN,"1,91",RIGHT,1,Counting
elisius1,10,12,2838,2862,26,1013.3,341.4,1095.8,251,190.76,111.81,FALSE,UP,"2,94",RIGHT,1,Counting
elisius1,10,13,3198,3214,18,1103.5,250,1144,216.7,92.31,63.67,FALSE,UP,"1,22",RIGHT,1,Counting
elisius1,10,14,3388,3398,12,1145.6,217.8,1163.8,203.2,48.54,40.75,FALSE,UP,"0,54",RIGHT,1,Counting
elisius1,10,15,3644,3662,20,1165.1,204.9,1196.5,159.2,103.94,65.07,FALSE,UP,"1,37",RIGHT,1,Counting
elisius1,10,16,3810,3834,26,1187.9,157.9,1295.1,113.3,161.98,97.35,FALSE,RIGHT,"2,53",RIGHT,1,Counting
elisius1,10,17,4238,4252,16,1286,104.9,1273,66,82.65,60.84,FALSE,UP,"1,06",RIGHT,1,Counting
elisius1,10,18,4680,4696,18,1273.1,61.6,1227.6,70.5,70.35,50.26,FALSE,LEFT,"0,98",RIGHT,1,Counting
elisius1,10,19,4880,4888,10,1237.9,73.5,1257.1,78.9,44.4,39.05,FALSE,.,"0,43",RIGHT,1,Counting
elisius1,10,20,5284,5310,28,1260,68.1,1136.6,132.5,214.09,111.06,FALSE,LEFT,"3,10",RIGHT,1,Counting
elisius1,10,21,5472,5484,14,1147.8,121.5,1186.4,111.9,71.23,55.16,FALSE,RIGHT,"0,85",RIGHT,1,Counting
elisius1,10,22,5832,5852,22,1171.4,114.6,1095.3,136,129.27,75.93,FALSE,LEFT,"1,71",RIGHT,1,Counting
elisius1,10,23,6570,6606,38,1108.3,133.5,1019.3,213.9,265.75,113.88,FALSE,DOWN,"2,85",RIGHT,1,Counting
elisius1,10,24,7358,7384,28,995.1,205.3,926,264.4,149.67,82.87,FALSE,DOWN,"2,14",RIGHT,1,Counting
elisius1,10,25,7692,7700,10,917.5,250,905.1,258.9,38.4,34.09,FALSE,.,"0,35",RIGHT,1,Counting
elisius1,10,26,7936,7968,34,902.5,252.9,774,312.2,233.86,112.04,FALSE,LEFT,"3,15",RIGHT,1,Counting
elisius1,10,27,8282,8290,10,762.2,307.9,750.1,317.3,38.92,35.05,FALSE,.,"0,36",RIGHT,1,Counting
elisius1,10,28,8530,8576,48,753.9,317.9,568.7,428.5,304.87,126.66,FALSE,LEFT,"4,85",RIGHT,1,Counting
elisius1,10,29,8762,8770,10,550.5,442.7,570,434.4,49.91,43.47,FALSE,.,"0,46",RIGHT,1,Counting
elisius1,10,30,9162,9214,54,568.2,424.7,285.1,611,311.56,157.35,FALSE,LEFT,"7,44",RIGHT,1,Counting
elisius1,10,31,9388,9408,22,257.6,620.6,319.8,577.4,115.14,71.21,FALSE,RIGHT,"1,64",RIGHT,1,Counting
elisius1,10,32,9660,9706,48,317.7,576.6,337.1,176.7,421.74,214.17,FALSE,UP,"10,17",RIGHT,1,Counting
elisius1,10,33,9924,9962,40,331,159.3,575.2,84.6,275.27,135.41,FALSE,RIGHT,"5,48",RIGHT,1,Counting
elisius1,10,34,10336,10354,20,576.8,84.3,640.3,69.3,97.52,67.22,FALSE,RIGHT,"1,41",RIGHT,1,Counting
elisius1,10,35,10532,10568,38,633.1,70.9,310.5,52.4,356.45,177.08,FALSE,LEFT,"6,77",RIGHT,1,Counting
elisius1,10,36,10854,10918,66,299.4,52.1,411.2,489.9,573.67,191.05,FALSE,DOWN,"11,49",RIGHT,1,Counting
elisius1,10,37,10964,11010,48,405.9,482.4,197.5,429.6,258.64,118.17,FALSE,LEFT,"4,42",RIGHT,1,Counting
elisius1,10,38,11412,11442,32,177.4,422.8,328.9,274.5,276.29,150.8,FALSE,UP,"4,87",RIGHT,1,Counting
elisius1,10,39,11794,11816,24,331.9,268.3,382.4,329.4,131.42,75.81,FALSE,DOWN,"1,89",RIGHT,1,Counting
elisius1,10,40,12074,12122,50,376.2,315.9,759.4,449.9,435.73,187.67,FALSE,RIGHT,"8,71",RIGHT,1,Counting
elisius1,10,41,12462,12504,44,773,452.8,468.1,260.1,356.13,186.17,FALSE,LEFT,"8,12",RIGHT,1,Counting
elisius1,10,42,13190,13218,30,459.8,232.9,319,281.8,200.42,106.82,FALSE,LEFT,"3,18",RIGHT,1,Counting
elisius1,10,43,13694,13732,40,321.5,279.3,428.2,342.4,247.17,103.38,FALSE,RIGHT,"2,74",RIGHT,1,Counting
elisius1,10,44,14068,14088,22,444.3,353.3,376.7,376.1,108.13,65.92,FALSE,LEFT,"1,52",RIGHT,1,Counting
elisius1,10,45,14340,14358,20,387.1,371.2,356.1,311.9,131.68,81.42,FALSE,UP,"1,66",RIGHT,1,Counting
elisius1,10,46,14572,14606,36,326.2,297,542.4,269.7,250.6,124.63,FALSE,RIGHT,"4,55",RIGHT,1,Counting
elisius1,10,47,14946,14964,20,545.6,272.4,479.5,281.3,101.56,66.71,FALSE,LEFT,"1,41",RIGHT,1,Counting
elisius1,10,48,15304,15314,12,485.5,278,505.7,263.5,52.48,44.18,FALSE,RIGHT,"0,57",RIGHT,1,Counting
elisius1,10,49,15606,15630,26,507.2,263.7,639.4,252.4,188.27,106.1,FALSE,RIGHT,"2,81",RIGHT,1,Counting
elisius1,10,50,15830,15840,12,636.1,243,610.6,236.3,51.34,41.93,FALSE,LEFT,"0,57",RIGHT,1,Counting
